book_num,paragraph,rob_sentiment,rob_score,rob_all_scores
5,what hold paralyzed wall magic horror shock he throw invisibility cloak aside brutalface death eater last leave tower top disappear door petrificus totalus the death eater buckle though hit back something solid fell ground rigid waxwork barely hit floor harry clamber run darken staircase terror tear harry heart,neutral,0.5361355,"{'neutral': 0.5361355, 'negative': 0.44021174, 'positive': 0.023652734}"
5,as harry plunge one fighter detach fray fly it werewolf fenrir he top harry harry could raise wand harry fall backward filthy mat hair face stench sweat blood fill nose mouth hot greedy breath throat petrificus totalus harry feel fenrir collapse stupendous effort push werewolf onto floor jet green light came fly toward ducked run headfirst fight his foot meet something squashy slippery floor stumble there two body lie lie facedown pool blood time investigate,neutral,0.71149164,"{'neutral': 0.71149164, 'negative': 0.20581141, 'positive': 0.082696974}"
5,harry feel fenrir collapse stupendous effort push werewolf onto floor jet green light came fly toward ducked run headfirst fight his foot meet something squashy slippery floor stumble there two body lie lie facedown pool blood time investigate harry see red hair fly like flame front ginny lock combat lumpy death eater amycus throw hex hex dodge amycus giggle enjoy sport crucio crucio dance forever pretty impedimenta yell harry his jinx hit amycus chest he give piglike squeal pain lift foot slam opposite wall slide fall sight behind ron professor mcgonagall lupin battle separate death eater,neutral,0.6582761,"{'neutral': 0.6582761, 'negative': 0.23762853, 'positive': 0.10409544}"
5,his foot meet something squashy slippery floor stumble there two body lie lie facedown pool blood time investigate harry see red hair fly like flame front ginny lock combat lumpy death eater amycus throw hex hex dodge amycus giggle enjoy sport crucio crucio dance forever pretty impedimenta yell harry his jinx hit amycus chest he give piglike squeal pain lift foot slam opposite wall slide fall sight behind ron professor mcgonagall lupin battle separate death eater beyond harry see tonk fight enormous blond wizard send curse fly direction ricochet wall around crack stone shatter near window,neutral,0.74685407,"{'neutral': 0.74685407, 'negative': 0.1703948, 'positive': 0.082751215}"
5,something catch harry hard small back fall forward face smacking ground blood pour nostril he know even roll wand ready brother sister overtaken use shortcut closing behind impedimenta yell roll crouch close dark ground miraculously jinx hit one stumble fall trip harry leapt foot sprint snape and see vast outline hagrid illuminate light crescent moon reveal suddenly behind clouds blond death eater aim curse curse gamekeeper hagrid immense strength toughen skin inherit giantess mother seem protect snape malfoy however still run would soon beyond gate able disapparate,neutral,0.7598038,"{'neutral': 0.7598038, 'positive': 0.12422731, 'negative': 0.115968905}"
5,and see vast outline hagrid illuminate light crescent moon reveal suddenly behind clouds blond death eater aim curse curse gamekeeper hagrid immense strength toughen skin inherit giantess mother seem protect snape malfoy however still run would soon beyond gate able disapparate harry tore past hagrid opponent take aim snape back yelled stupefy he miss jet red light soar past snape head snape shout run draco turn twenty yard apart harry look raise wand simultaneously,neutral,0.7697427,"{'neutral': 0.7697427, 'negative': 0.12320006, 'positive': 0.107057214}"
5,twenty yard apart harry look raise wand simultaneously cruc but snape parried curse knock harry backward foot could complete harry roll scramble back huge death eater behind yell incendio harry hear explosive bang dance orange light spill hagrid house fire fang yer evil hagrid bellow cruc yell harry second time aim figure ahead illuminate dancing firelight snape block spell,neutral,0.7292974,"{'neutral': 0.7292974, 'negative': 0.20443295, 'positive': 0.06626965}"
5,hagrid put hand harry arm raise force harry foot momentarily leave ground hagrid set upright he could see blood trickle hagrid cheek deep cut one eye swell rapidly we put house say harry charm aguamenti know summat like mumble hagrid raise smolder pink flowery umbrella say aguamenti a jet water fly umbrella tip,neutral,0.8170632,"{'neutral': 0.8170632, 'negative': 0.1322295, 'positive': 0.050707284}"
5,he could see blood trickle hagrid cheek deep cut one eye swell rapidly we put house say harry charm aguamenti know summat like mumble hagrid raise smolder pink flowery umbrella say aguamenti a jet water fly umbrella tip harry raise wand arm feel like lead murmur aguamenti together hagrid pour water house last flame extinguish,neutral,0.8198184,"{'neutral': 0.8198184, 'negative': 0.10739442, 'positive': 0.07278727}"
5,know summat like mumble hagrid raise smolder pink flowery umbrella say aguamenti a jet water fly umbrella tip harry raise wand arm feel like lead murmur aguamenti together hagrid pour water house last flame extinguish s bad say hagrid hopefully minute later look smoking wreck nothin dumbledore able put righ,negative,0.4887061,"{'negative': 0.4887061, 'neutral': 0.46281415, 'positive': 0.048479732}"
5,harry look hermione shoulder see unrecognizable face lie bill pillow badly slash rip look grotesque madam pomfrey dab wound harshsmelle green ointment harry remember snape mend malfoy sectumsempra wound easily wand can fix charm something ask matron no charm work say madam pomfrey,negative,0.5147922,"{'negative': 0.5147922, 'neutral': 0.44781777, 'positive': 0.037390027}"
5,luna mouth tremble death eater arrive snape snape the avada kedavra harry go madam pomfrey burst tear nobody pay attention except ginny whisper shh,neutral,0.5468246,"{'neutral': 0.5468246, 'negative': 0.39881608, 'positive': 0.054359317}"
5,fred george I go word let buy product we try everything lumos incendio say ginny nothing would penetrate darkness could grope way corridor meanwhile could hear people rush past we obviously malfoy could see hand thing guiding dare use curse anything case hit time reach corridor light go,neutral,0.80249035,"{'neutral': 0.80249035, 'positive': 0.11406563, 'negative': 0.08344402}"
5,he must known get he know say harry bitterly he know I use sectumsempra he really need legilimency he might even know slughorn talk brilliant I potion,neutral,0.5034934,"{'neutral': 0.5034934, 'positive': 0.33290213, 'negative': 0.16360445}"
6,tear pour eye hair snape look back quite impassive turn slowly away avada kedavra the flash green light illuminate every corner room charity fall resound crash onto table tremble creak,neutral,0.7792136,"{'neutral': 0.7792136, 'negative': 0.15279022, 'positive': 0.067996114}"
6,stop stop harry shout look back two jet green light fly past left ear four death eater break away circle pursue aim hagrid broad back hagrid swerve death eater keep bike curse shoot harry sink low sidecar avoid wriggle around cry stupefy red bolt light shoot wand cleave gap four pursue death eater scatter avoid hold harry em roar hagrid harry look time see hagrid slam thick finger green button near fuel gauge a wall solid brick wall erupt exhaust pipe,neutral,0.58327806,"{'neutral': 0.58327806, 'negative': 0.38221788, 'positive': 0.034504104}"
6,no let reparo there deafen bang sidecar break away bike completely harry speed forward propel impetus bike flight sidecar begin lose height in desperation harry pointed wand sidecar shout wingardium leviosa,neutral,0.67070943,"{'neutral': 0.67070943, 'negative': 0.26213595, 'positive': 0.06715463}"
6,reparo there deafen bang sidecar break away bike completely harry speed forward propel impetus bike flight sidecar begin lose height in desperation harry pointed wand sidecar shout wingardium leviosa the sidecar rise like cork unsteerable least still airborne he split second relief however curse streak past the three death eater close I comin harry hagrid yell darkness harry could feel sidecar beginning sink crouch low could point middle oncoming figure yelled impedimenta,neutral,0.75361663,"{'neutral': 0.75361663, 'negative': 0.18763824, 'positive': 0.058745105}"
6,in desperation harry pointed wand sidecar shout wingardium leviosa the sidecar rise like cork unsteerable least still airborne he split second relief however curse streak past the three death eater close I comin harry hagrid yell darkness harry could feel sidecar beginning sink crouch low could point middle oncoming figure yell impedimenta the jinx hit middle death eater chest for moment man absurdly spreadeagle midair though hit invisible barrier one fellow almost collide then sidecar begin fall earnest remain death eater shot curse close harry duck rim car knock tooth edge seat,neutral,0.6189008,"{'neutral': 0.6189008, 'negative': 0.33289284, 'positive': 0.048206348}"
